,infected_hawks,infected_doves,total_infected
25242,0,176,176
25243,0,176,176
25244,0,176,176
25245,0,176,176
25246,0,176,176
25247,0,176,176
25248,0,176,176
25249,0,176,176
25250,0,176,176
25251,0,176,176
25252,0,176,176
25253,0,176,176
25254,0,176,176
25255,0,176,176
25256,0,176,176
25257,0,176,176
25258,0,176,176
25259,0,176,176
25260,0,176,176
25261,0,176,176
25262,0,176,176
25263,0,176,176
25264,0,176,176
25265,0,176,176
25266,0,176,176
25267,0,176,176
25268,0,176,176
25269,0,176,176
25270,0,176,176
25271,0,176,176
25272,0,176,176
25273,0,176,176
25274,0,176,176
25275,0,176,176
25276,0,176,176
25277,0,176,176
25278,0,176,176
25279,0,176,176
25280,0,176,176
25281,0,176,176
25282,0,176,176
25283,0,176,176
25284,0,176,176
25285,0,176,176
25286,0,176,176
25287,0,176,176
25288,0,176,176
25289,0,176,176
25290,0,176,176
25291,0,176,176
25292,0,176,176
25293,0,176,176
25294,0,176,176
25295,0,176,176
25296,0,176,176
25297,0,176,176
25298,0,176,176
25299,0,176,176
25300,0,176,176
25301,0,176,176
25302,0,176,176
25303,0,176,176
25304,0,177,177
25305,0,177,177
25306,0,177,177
25307,0,177,177
25308,0,177,177
25309,0,177,177
25310,0,177,177
25311,0,177,177
25312,0,177,177
25313,0,177,177
25314,0,177,177
25315,0,177,177
25316,0,177,177
25317,0,177,177
25318,0,177,177
25319,0,177,177
25320,0,177,177
25321,0,177,177
25322,0,177,177
25323,0,177,177
25324,0,177,177
25325,0,177,177
25326,0,177,177
25327,0,177,177
25328,0,177,177
25329,0,177,177
25330,0,177,177
25331,0,177,177
25332,0,177,177
25333,0,177,177
25334,0,177,177
25335,0,177,177
25336,0,177,177
25337,0,177,177
25338,0,177,177
25339,0,177,177
25340,0,177,177
25341,0,177,177
25342,0,177,177
25343,0,177,177
25344,0,177,177
25345,0,177,177
25346,0,177,177
25347,0,177,177
25348,0,177,177
25349,0,177,177
25350,0,177,177
25351,0,177,177
25352,0,177,177
25353,0,177,177
25354,0,177,177
25355,0,177,177
25356,0,177,177
25357,0,177,177
25358,0,177,177
25359,0,177,177
25360,0,177,177
25361,0,177,177
25362,0,177,177
25363,0,177,177
25364,0,177,177
25365,0,177,177
25366,0,177,177
25367,0,178,178
25368,0,178,178
25369,0,178,178
25370,0,178,178
25371,0,178,178
25372,0,178,178
25373,0,178,178
25374,0,178,178
25375,0,178,178
25376,0,178,178
25377,0,178,178
25378,0,178,178
25379,0,178,178
25380,0,178,178
25381,0,178,178
25382,0,178,178
25383,0,178,178
25384,0,178,178
25385,0,178,178
25386,0,178,178
25387,0,178,178
25388,0,178,178
25389,0,178,178
25390,0,178,178
25391,0,178,178
25392,0,178,178
25393,0,178,178
25394,0,178,178
25395,0,178,178
25396,0,178,178
25397,0,178,178
25398,0,178,178
25399,0,178,178
25400,0,178,178
25401,0,178,178
25402,0,178,178
25403,0,178,178
25404,0,178,178
25405,0,178,178
25406,0,178,178
25407,0,178,178
25408,0,178,178
25409,0,178,178
25410,0,178,178
25411,0,178,178
25412,0,178,178
25413,0,178,178
25414,0,178,178
25415,0,178,178
25416,0,178,178
25417,0,178,178
25418,0,178,178
25419,0,178,178
25420,0,178,178
25421,0,178,178
25422,0,178,178
25423,0,178,178
25424,0,178,178
25425,0,178,178
25426,0,178,178
25427,0,178,178
25428,0,178,178
25429,0,178,178
25430,0,178,178
25431,0,178,178
25432,0,178,178
25433,0,178,178
25434,0,178,178
25435,0,178,178
25436,0,178,178
25437,0,178,178
25438,0,178,178
25439,0,178,178
25440,0,178,178
25441,0,178,178
25442,0,178,178
25443,0,178,178
25444,0,178,178
25445,0,178,178
25446,0,178,178
25447,0,178,178
25448,0,178,178
25449,0,178,178
25450,0,178,178
25451,0,178,178
25452,0,178,178
25453,0,178,178
25454,0,178,178
25455,0,178,178
25456,0,178,178
25457,0,178,178
25458,0,178,178
25459,0,178,178
25460,0,178,178
25461,0,178,178
25462,0,178,178
25463,0,178,178
25464,0,178,178
25465,0,178,178
25466,0,178,178
25467,0,178,178
25468,0,178,178
25469,0,178,178
25470,0,178,178
25471,0,178,178
25472,0,178,178
25473,0,178,178
25474,0,178,178
25475,0,178,178
25476,0,178,178
25477,0,178,178
25478,0,178,178
25479,0,178,178
25480,0,178,178
25481,0,178,178
25482,0,178,178
25483,0,178,178
25484,0,178,178
25485,0,178,178
25486,0,178,178
25487,0,178,178
25488,0,178,178
25489,0,178,178
25490,0,178,178
25491,0,178,178
25492,0,178,178
25493,0,178,178
25494,0,178,178
25495,0,178,178
25496,0,178,178
25497,0,178,178
25498,0,178,178
25499,0,178,178
25500,0,179,179
25501,0,179,179
25502,0,179,179
25503,0,179,179
25504,0,179,179
25505,0,179,179
25506,0,179,179
25507,0,179,179
25508,0,179,179
25509,0,179,179
25510,0,179,179
25511,0,179,179
25512,0,179,179
25513,0,179,179
25514,0,179,179
25515,0,179,179
25516,0,179,179
25517,0,179,179
25518,0,179,179
25519,0,179,179
25520,0,179,179
25521,0,179,179
25522,0,179,179
25523,0,179,179
25524,0,179,179
25525,0,179,179
25526,0,179,179
25527,0,179,179
25528,0,179,179
25529,0,179,179
25530,0,179,179
25531,0,179,179
25532,0,179,179
25533,0,179,179
25534,0,179,179
25535,0,179,179
25536,0,179,179
25537,0,179,179
25538,0,179,179
25539,0,179,179
25540,0,179,179
25541,0,179,179
25542,0,179,179
25543,0,179,179
25544,0,179,179
25545,0,179,179
25546,0,179,179
25547,0,179,179
25548,0,179,179
25549,0,179,179
25550,0,179,179
25551,0,179,179
25552,0,179,179
25553,0,179,179
25554,0,179,179
25555,0,179,179
25556,0,179,179
25557,0,179,179
25558,0,179,179
25559,0,179,179
25560,0,179,179
25561,0,179,179
25562,0,179,179
25563,0,179,179
25564,0,179,179
25565,0,179,179
25566,0,179,179
25567,0,179,179
25568,0,179,179
25569,0,179,179
25570,0,179,179
25571,0,179,179
25572,0,179,179
25573,0,179,179
25574,0,179,179
25575,0,179,179
25576,0,179,179
25577,0,179,179
25578,0,179,179
25579,0,179,179
25580,0,179,179
25581,0,179,179
25582,0,179,179
25583,0,179,179
25584,0,179,179
25585,0,179,179
25586,0,179,179
25587,0,179,179
25588,0,179,179
25589,0,179,179
25590,0,179,179
25591,0,179,179
25592,0,179,179
25593,0,179,179
25594,0,179,179
25595,0,179,179
25596,0,179,179
25597,0,179,179
25598,0,179,179
25599,0,179,179
25600,0,179,179
25601,0,179,179
25602,0,179,179
25603,0,179,179
25604,0,179,179
25605,0,179,179
25606,0,179,179
25607,0,179,179
25608,0,179,179
25609,0,179,179
25610,0,179,179
25611,0,179,179
25612,0,179,179
25613,0,179,179
25614,0,179,179
25615,0,179,179
25616,0,179,179
25617,0,179,179
25618,0,179,179
25619,0,179,179
25620,0,179,179
25621,0,179,179
25622,0,179,179
25623,0,179,179
25624,0,179,179
25625,0,179,179
25626,0,179,179
25627,0,179,179
25628,0,179,179
25629,0,179,179
25630,0,179,179
25631,0,179,179
25632,0,179,179
25633,0,179,179
25634,0,179,179
25635,0,179,179
25636,0,179,179
25637,0,179,179
25638,0,179,179
25639,0,179,179
25640,0,179,179
25641,0,179,179
25642,0,179,179
25643,0,179,179
25644,0,179,179
25645,0,179,179
25646,0,179,179
25647,0,179,179
25648,0,179,179
25649,0,179,179
25650,0,179,179
25651,0,179,179
25652,0,179,179
25653,0,179,179
25654,0,179,179
25655,0,179,179
25656,0,179,179
25657,0,179,179
25658,0,179,179
25659,0,179,179
25660,0,179,179
25661,0,179,179
25662,0,179,179
25663,0,179,179
25664,0,179,179
25665,0,179,179
25666,0,179,179
25667,0,179,179
25668,0,179,179
25669,0,179,179
25670,0,179,179
25671,0,179,179
25672,0,179,179
25673,0,179,179
25674,0,179,179
25675,0,179,179
25676,0,179,179
25677,0,179,179
25678,0,179,179
25679,0,179,179
25680,0,179,179
25681,0,179,179
25682,0,179,179
25683,0,179,179
25684,0,179,179
25685,0,179,179
25686,0,179,179
25687,0,179,179
25688,0,179,179
25689,0,179,179
25690,0,179,179
25691,0,179,179
25692,0,179,179
25693,0,179,179
25694,0,179,179
25695,0,179,179
25696,0,179,179
25697,0,179,179
25698,0,179,179
25699,0,179,179
25700,0,179,179
25701,0,179,179
25702,0,179,179
25703,0,179,179
25704,0,179,179
25705,0,179,179
25706,0,179,179
25707,0,179,179
25708,0,179,179
25709,0,179,179
25710,0,179,179
25711,0,179,179
25712,0,179,179
25713,0,179,179
25714,0,179,179
25715,0,179,179
25716,0,179,179
25717,0,179,179
25718,0,179,179
25719,0,179,179
25720,0,179,179
25721,0,179,179
25722,0,179,179
25723,0,179,179
25724,0,179,179
25725,0,179,179
25726,0,179,179
25727,0,179,179
25728,0,179,179
25729,0,179,179
25730,0,179,179
25731,0,179,179
25732,0,179,179
25733,0,179,179
25734,0,179,179
25735,0,179,179
25736,0,179,179
25737,0,179,179
25738,0,179,179
25739,0,179,179
25740,0,179,179
25741,0,179,179
25742,0,179,179
25743,0,179,179
25744,0,179,179
25745,0,179,179
25746,0,179,179
25747,0,179,179
25748,0,179,179
25749,0,179,179
25750,0,179,179
25751,0,179,179
25752,0,179,179
25753,0,179,179
25754,0,179,179
25755,0,179,179
25756,0,179,179
25757,0,179,179
25758,0,179,179
25759,0,179,179
25760,0,179,179
25761,0,179,179
25762,0,179,179
25763,0,179,179
25764,0,179,179
25765,0,179,179
25766,0,179,179
25767,0,179,179
25768,0,179,179
25769,0,179,179
25770,0,179,179
25771,0,179,179
25772,0,179,179
25773,0,179,179
25774,0,179,179
25775,0,179,179
25776,0,179,179
25777,0,179,179
25778,0,179,179
25779,0,179,179
25780,0,179,179
25781,0,179,179
25782,0,179,179
25783,0,179,179
25784,0,179,179
25785,0,179,179
25786,0,179,179
25787,0,179,179
25788,0,179,179
25789,0,179,179
25790,0,179,179
25791,0,179,179
25792,0,179,179
25793,0,179,179
25794,0,179,179
25795,0,179,179
25796,0,179,179
25797,0,179,179
25798,0,179,179
25799,0,179,179
25800,0,179,179
25801,0,179,179
25802,0,179,179
25803,0,179,179
25804,0,179,179
25805,0,179,179
25806,0,179,179
25807,0,179,179
25808,0,179,179
25809,0,179,179
25810,0,179,179
25811,0,179,179
25812,0,179,179
25813,0,179,179
25814,0,179,179
25815,0,179,179
25816,0,179,179
25817,0,179,179
25818,0,179,179
25819,0,179,179
25820,0,179,179
25821,0,179,179
25822,0,179,179
25823,0,179,179
25824,0,179,179
25825,0,179,179
25826,0,179,179
25827,0,179,179
25828,0,179,179
25829,0,179,179
25830,0,179,179
25831,0,179,179
25832,0,179,179
25833,0,179,179
25834,0,179,179
25835,0,179,179
25836,0,179,179
25837,0,179,179
25838,0,179,179
25839,0,179,179
25840,0,179,179
25841,0,179,179
25842,0,179,179
25843,0,179,179
25844,0,179,179
25845,0,179,179
25846,0,179,179
25847,0,179,179
25848,0,179,179
25849,0,179,179
25850,0,179,179
25851,0,179,179
25852,0,179,179
25853,0,179,179
25854,0,179,179
25855,0,179,179
25856,0,179,179
25857,0,179,179
25858,0,179,179
25859,0,179,179
25860,0,179,179
25861,0,179,179
25862,0,179,179
25863,0,179,179
25864,0,179,179
25865,0,179,179
25866,0,179,179
25867,0,179,179
25868,0,179,179
25869,0,179,179
25870,0,179,179
25871,0,179,179
25872,0,179,179
25873,0,179,179
25874,0,179,179
25875,0,179,179
25876,0,179,179
25877,0,179,179
25878,0,179,179
25879,0,179,179
25880,0,179,179
25881,0,179,179
25882,0,179,179
25883,0,179,179
25884,0,179,179
25885,0,179,179
25886,0,179,179
25887,0,179,179
25888,0,179,179
25889,0,179,179
25890,0,179,179
25891,0,179,179
25892,0,179,179
25893,0,179,179
25894,0,179,179
25895,0,179,179
25896,0,179,179
25897,0,179,179
25898,0,179,179
25899,0,179,179
25900,0,179,179
25901,0,179,179
25902,0,179,179
25903,0,179,179
25904,0,179,179
25905,0,179,179
25906,0,179,179
25907,0,179,179
25908,0,179,179
25909,0,179,179
25910,0,179,179
25911,0,179,179
25912,0,179,179
25913,0,179,179
25914,0,179,179
25915,0,179,179
25916,0,179,179
25917,0,179,179
25918,0,179,179
25919,0,179,179
25920,0,179,179
25921,0,179,179
25922,0,179,179
25923,0,179,179
25924,0,179,179
25925,0,179,179
25926,0,179,179
25927,0,179,179
25928,0,179,179
25929,0,179,179
25930,0,179,179
25931,0,179,179
25932,0,179,179
25933,0,179,179
25934,0,179,179
25935,0,179,179
25936,0,179,179
25937,0,179,179
25938,0,179,179
25939,0,179,179
25940,0,179,179
25941,0,179,179
25942,0,179,179
25943,0,179,179
25944,0,179,179
25945,0,179,179
25946,0,179,179
25947,0,179,179
25948,0,179,179
25949,0,179,179
25950,0,179,179
25951,0,179,179
25952,0,179,179
25953,0,179,179
25954,0,180,180
25955,0,180,180
25956,0,180,180
25957,0,180,180
25958,0,180,180
25959,0,180,180
25960,0,180,180
25961,0,180,180
25962,0,180,180
25963,0,180,180
25964,0,180,180
25965,0,180,180
25966,0,180,180
25967,0,180,180
25968,0,180,180
25969,0,180,180
25970,0,180,180
25971,0,180,180
25972,0,180,180
25973,0,180,180
25974,0,180,180
25975,0,180,180
25976,0,180,180
25977,0,180,180
25978,0,180,180
25979,0,180,180
25980,0,180,180
25981,0,180,180
25982,0,180,180
25983,0,180,180
25984,0,180,180
25985,0,180,180
25986,0,180,180
25987,0,180,180
25988,0,180,180
25989,0,180,180
25990,0,180,180
25991,0,180,180
25992,0,180,180
25993,0,180,180
25994,0,180,180
25995,0,180,180
25996,0,180,180
25997,0,180,180
25998,0,180,180
25999,0,180,180
26000,0,180,180
26001,0,180,180
26002,0,180,180
26003,0,180,180
26004,0,180,180
26005,0,180,180
26006,0,180,180
26007,0,180,180
26008,0,180,180
26009,0,180,180
26010,0,180,180
26011,0,180,180
26012,0,180,180
26013,0,180,180
26014,0,180,180
26015,0,180,180
26016,0,180,180
26017,0,180,180
26018,0,180,180
26019,0,180,180
26020,0,180,180
26021,0,180,180
26022,0,180,180
26023,0,180,180
26024,0,180,180
26025,0,180,180
26026,0,180,180
26027,0,180,180
26028,0,180,180
26029,0,180,180
26030,0,180,180
26031,0,180,180
26032,0,180,180
26033,0,180,180
26034,0,180,180
26035,0,180,180
26036,0,180,180
26037,0,180,180
26038,0,180,180
26039,0,180,180
26040,0,180,180
26041,0,180,180
26042,0,180,180
26043,0,180,180
26044,0,180,180
26045,0,180,180
26046,0,180,180
26047,0,180,180
26048,0,180,180
26049,0,180,180
26050,0,180,180
26051,0,180,180
26052,0,180,180
26053,0,180,180
26054,0,180,180
26055,0,180,180
26056,0,180,180
26057,0,180,180
26058,0,180,180
26059,0,180,180
26060,0,180,180
26061,0,180,180
26062,0,180,180
26063,0,180,180
26064,0,180,180
26065,0,180,180
26066,0,180,180
26067,0,180,180
26068,0,180,180
26069,0,180,180
26070,0,180,180
26071,0,180,180
26072,0,180,180
26073,0,180,180
26074,0,180,180
26075,0,180,180
26076,0,180,180
26077,0,180,180
26078,0,180,180
26079,0,180,180
26080,0,180,180
26081,0,180,180
26082,0,180,180
26083,0,180,180
26084,0,180,180
26085,0,180,180
26086,0,180,180
26087,0,180,180
26088,0,180,180
26089,0,180,180
26090,0,180,180
26091,0,180,180
26092,0,180,180
26093,0,180,180
26094,0,180,180
26095,0,180,180
26096,0,180,180
26097,0,180,180
26098,0,180,180
26099,0,180,180
26100,0,180,180
26101,0,180,180
26102,0,180,180
26103,0,180,180
26104,0,180,180
26105,0,180,180
26106,0,180,180
26107,0,180,180
26108,0,180,180
26109,0,180,180
26110,0,180,180
26111,0,180,180
26112,0,180,180
26113,0,180,180
26114,0,180,180
26115,0,180,180
26116,0,180,180
26117,0,180,180
26118,0,180,180
26119,0,180,180
26120,0,180,180
26121,0,180,180
26122,0,180,180
26123,0,180,180
26124,0,180,180
26125,0,180,180
26126,0,180,180
26127,0,180,180
26128,0,180,180
26129,0,180,180
26130,0,180,180
26131,0,180,180
26132,0,180,180
26133,0,180,180
26134,0,180,180
26135,0,180,180
26136,0,180,180
26137,0,180,180
26138,0,180,180
26139,0,180,180
26140,0,180,180
26141,0,180,180
26142,0,180,180
26143,0,180,180
26144,0,180,180
26145,0,180,180
26146,0,180,180
26147,0,180,180
26148,0,180,180
26149,0,180,180
26150,0,180,180
26151,0,180,180
26152,0,180,180
26153,0,180,180
26154,0,180,180
26155,0,180,180
26156,0,180,180
26157,0,180,180
26158,0,180,180
26159,0,180,180
26160,0,180,180
26161,0,180,180
26162,0,180,180
26163,0,180,180
26164,0,180,180
26165,0,180,180
26166,0,180,180
26167,0,180,180
26168,0,180,180
26169,0,180,180
26170,0,180,180
26171,0,180,180
26172,0,180,180
26173,0,180,180
26174,0,180,180
26175,0,180,180
26176,0,180,180
26177,0,180,180
26178,0,180,180
26179,0,180,180
26180,0,180,180
26181,0,180,180
26182,0,180,180
26183,0,180,180
26184,0,180,180
26185,0,180,180
26186,0,180,180
26187,0,180,180
26188,0,180,180
26189,0,180,180
26190,0,180,180
26191,0,180,180
26192,0,180,180
26193,0,180,180
26194,0,180,180
26195,0,180,180
26196,0,180,180
26197,0,180,180
26198,0,180,180
26199,0,180,180
26200,0,180,180
26201,0,180,180
26202,0,180,180
26203,0,180,180
26204,0,180,180
26205,0,180,180
26206,0,180,180
26207,0,180,180
26208,0,180,180
26209,0,180,180
26210,0,180,180
26211,0,180,180
26212,0,180,180
26213,0,180,180
26214,0,180,180
26215,0,180,180
26216,0,180,180
26217,0,180,180
26218,0,180,180
26219,0,180,180
26220,0,180,180
26221,0,180,180
26222,0,180,180
26223,0,180,180
26224,0,180,180
26225,0,180,180
26226,0,180,180
26227,0,180,180
26228,0,180,180
26229,0,180,180
26230,0,180,180
26231,0,180,180
26232,0,180,180
26233,0,180,180
26234,0,180,180
26235,0,180,180
26236,0,180,180
26237,0,180,180
26238,0,180,180
26239,0,180,180
26240,0,180,180
26241,0,180,180
26242,0,180,180
26243,0,180,180
26244,0,180,180
26245,0,180,180
26246,0,180,180
26247,0,180,180
26248,0,180,180
26249,0,180,180
26250,0,180,180
26251,0,180,180
26252,0,180,180
26253,0,180,180
26254,0,180,180
26255,0,180,180
26256,0,180,180
26257,0,180,180
26258,0,180,180
26259,0,180,180
26260,0,180,180
26261,0,180,180
26262,0,180,180
26263,0,180,180
26264,0,180,180
26265,0,180,180
26266,0,180,180
26267,0,180,180
26268,0,180,180
26269,0,180,180
26270,0,180,180
26271,0,180,180
26272,0,180,180
26273,0,180,180
26274,0,180,180
26275,0,180,180
26276,0,180,180
26277,0,180,180
26278,0,180,180
26279,0,180,180
26280,0,180,180
26281,0,180,180
26282,0,180,180
26283,0,180,180
26284,0,180,180
26285,0,180,180
26286,0,180,180
26287,0,180,180
26288,0,180,180
26289,0,180,180
26290,0,180,180
26291,0,180,180
26292,0,180,180
26293,0,180,180
26294,0,180,180
26295,0,180,180
26296,0,180,180
26297,0,180,180
26298,0,180,180
26299,0,180,180
26300,0,180,180
26301,0,180,180
26302,0,180,180
26303,0,180,180
26304,0,180,180
26305,0,180,180
26306,0,180,180
26307,0,180,180
26308,0,180,180
26309,0,180,180
26310,0,180,180
26311,0,180,180
26312,0,180,180
26313,0,180,180
26314,0,180,180
26315,0,180,180
26316,0,180,180
26317,0,180,180
26318,0,180,180
26319,0,180,180
26320,0,180,180
26321,0,180,180
26322,0,180,180
26323,0,180,180
26324,0,180,180
26325,0,180,180
26326,0,180,180
26327,0,180,180
26328,0,180,180
26329,0,180,180
26330,0,180,180
26331,0,180,180
26332,0,180,180
26333,0,180,180
26334,0,180,180
26335,0,180,180
26336,0,180,180
26337,0,180,180
26338,0,180,180
26339,0,180,180
26340,0,180,180
26341,0,180,180
26342,0,180,180
26343,0,180,180
26344,0,180,180
26345,0,180,180
26346,0,180,180
26347,0,180,180
26348,0,180,180
26349,0,180,180
26350,0,180,180
26351,0,180,180
26352,0,180,180
26353,0,180,180
26354,0,180,180
26355,0,180,180
26356,0,180,180
26357,0,180,180
26358,0,180,180
26359,0,180,180
26360,0,180,180
26361,0,180,180
26362,0,180,180
26363,0,180,180
26364,0,180,180
26365,0,180,180
26366,0,180,180
26367,0,180,180
26368,0,180,180
26369,0,180,180
26370,0,180,180
26371,0,180,180
26372,0,180,180
26373,0,180,180
26374,0,180,180
26375,0,180,180
26376,0,180,180
26377,0,180,180
26378,0,180,180
26379,0,180,180
26380,0,180,180
26381,0,180,180
26382,0,180,180
26383,0,180,180
26384,0,180,180
26385,0,180,180
26386,0,180,180
26387,0,180,180
26388,0,180,180
26389,0,180,180
26390,0,180,180
26391,0,180,180
26392,0,180,180
26393,0,180,180
26394,0,180,180
26395,0,180,180
26396,0,180,180
26397,0,180,180
26398,0,180,180
26399,0,180,180
26400,0,180,180
26401,0,180,180
26402,0,180,180
26403,0,180,180
26404,0,180,180
26405,0,180,180
26406,0,180,180
26407,0,180,180
26408,0,180,180
26409,0,180,180
26410,0,180,180
26411,0,180,180
26412,0,180,180
26413,0,180,180
26414,0,180,180
26415,0,180,180
26416,0,180,180
26417,0,180,180
26418,0,180,180
26419,0,180,180
26420,0,180,180
26421,0,180,180
26422,0,180,180
26423,0,180,180
26424,0,180,180
26425,0,180,180
26426,0,180,180
26427,0,180,180
26428,0,180,180
26429,0,180,180
26430,0,180,180
26431,0,180,180
26432,0,180,180
26433,0,180,180
26434,0,180,180
26435,0,180,180
26436,0,180,180
26437,0,180,180
26438,0,180,180
26439,0,180,180
26440,0,180,180
26441,0,180,180
26442,0,180,180
26443,0,180,180
26444,0,180,180
26445,0,180,180
26446,0,180,180
26447,0,180,180
26448,0,180,180
26449,0,180,180
26450,0,180,180
26451,0,180,180
26452,0,180,180
26453,0,180,180
26454,0,180,180
26455,0,180,180
26456,0,180,180
26457,0,180,180
26458,0,180,180
26459,0,180,180
26460,0,180,180
26461,0,180,180
26462,0,180,180
26463,0,180,180
26464,0,180,180
26465,0,180,180
26466,0,180,180
26467,0,180,180
26468,0,180,180
26469,0,180,180
26470,0,180,180
26471,0,180,180
26472,0,180,180
26473,0,180,180
26474,0,180,180
26475,0,180,180
26476,0,180,180
26477,0,180,180
26478,0,180,180
26479,0,180,180
26480,0,180,180
26481,0,180,180
26482,0,180,180
26483,0,180,180
26484,0,180,180
26485,0,180,180
26486,0,180,180
26487,0,180,180
26488,0,180,180
26489,0,180,180
26490,0,180,180
26491,0,180,180
26492,0,180,180
26493,0,180,180
26494,0,180,180
26495,0,180,180
26496,0,180,180
26497,0,180,180
26498,0,180,180
26499,0,180,180
26500,0,180,180
26501,0,180,180
26502,0,180,180
26503,0,180,180
26504,0,180,180
26505,0,180,180
26506,0,180,180
26507,0,180,180
26508,0,180,180
26509,0,180,180
26510,0,180,180
26511,0,180,180
26512,0,180,180
26513,0,180,180
26514,0,180,180
26515,0,180,180
26516,0,180,180
26517,0,180,180
26518,0,180,180
26519,0,180,180
26520,0,180,180
26521,0,180,180
26522,0,180,180
26523,0,180,180
26524,0,180,180
26525,0,180,180
26526,0,180,180
26527,0,180,180
26528,0,180,180
26529,0,180,180
26530,0,180,180
26531,0,180,180
26532,0,180,180
26533,0,180,180
26534,0,180,180
26535,0,180,180
26536,0,180,180
26537,0,180,180
26538,0,180,180
26539,0,180,180
26540,0,180,180
26541,0,180,180
26542,0,180,180
26543,0,180,180
26544,0,180,180
26545,0,180,180
26546,0,180,180
26547,0,180,180
26548,0,180,180
26549,0,180,180
26550,0,180,180
26551,0,180,180
26552,0,180,180
26553,0,180,180
26554,0,180,180
26555,0,180,180
26556,0,180,180
26557,0,180,180
26558,0,180,180
26559,0,180,180
26560,0,180,180
26561,0,180,180
26562,0,180,180
26563,0,180,180
26564,0,180,180
26565,0,180,180
26566,0,180,180
26567,0,180,180
26568,0,180,180
26569,0,180,180
26570,0,180,180
26571,0,180,180
26572,0,180,180
26573,0,180,180
26574,0,180,180
26575,0,180,180
26576,0,180,180
26577,0,180,180
26578,0,180,180
26579,0,180,180
26580,0,180,180
26581,0,180,180
26582,0,180,180
26583,0,180,180
26584,0,180,180
26585,0,180,180
26586,0,180,180
26587,0,180,180
26588,0,180,180
26589,0,180,180
26590,0,180,180
26591,0,180,180
26592,0,180,180
26593,0,180,180
26594,0,180,180
26595,0,180,180
26596,0,180,180
26597,0,180,180
26598,0,180,180
26599,0,180,180
26600,0,180,180
26601,0,180,180
26602,0,180,180
26603,0,180,180
26604,0,180,180
26605,0,180,180
26606,0,180,180
26607,0,180,180
26608,0,180,180
26609,0,180,180
26610,0,180,180
26611,0,180,180
26612,0,180,180
26613,0,180,180
26614,0,180,180
26615,0,180,180
26616,0,180,180
26617,0,180,180
26618,0,180,180
26619,0,180,180
26620,0,180,180
26621,0,180,180
26622,0,180,180
26623,0,180,180
26624,0,180,180
26625,0,180,180
26626,0,180,180
26627,0,180,180
26628,0,180,180
26629,0,180,180
26630,0,180,180
26631,0,180,180
26632,0,180,180
26633,0,180,180
26634,0,180,180
26635,0,180,180
26636,0,180,180
26637,0,180,180
26638,0,180,180
26639,0,180,180
26640,0,180,180
26641,0,180,180
26642,0,180,180
26643,0,180,180
26644,0,180,180
26645,0,180,180
26646,0,180,180
26647,0,180,180
26648,0,180,180
26649,0,180,180
26650,0,180,180
26651,0,180,180
26652,0,180,180
26653,0,180,180
26654,0,180,180
26655,0,180,180
26656,0,180,180
26657,0,180,180
26658,0,180,180
26659,0,180,180
26660,0,180,180
26661,0,180,180
26662,0,180,180
26663,0,180,180
26664,0,180,180
26665,0,180,180
26666,0,180,180
26667,0,180,180
26668,0,180,180
26669,0,180,180
26670,0,180,180
26671,0,180,180
26672,0,180,180
26673,0,180,180
26674,0,180,180
26675,0,180,180
26676,0,180,180
26677,0,180,180
26678,0,180,180
26679,0,180,180
26680,0,180,180
26681,0,180,180
26682,0,180,180
26683,0,180,180
26684,0,180,180
26685,0,180,180
26686,0,180,180
26687,0,180,180
26688,0,180,180
26689,0,180,180
26690,0,180,180
26691,0,180,180
26692,0,180,180
26693,0,180,180
26694,0,180,180
26695,0,180,180
26696,0,180,180
26697,0,180,180
26698,0,180,180
26699,0,180,180
26700,0,180,180
26701,0,180,180
26702,0,180,180
26703,0,180,180
26704,0,180,180
26705,0,180,180
26706,0,180,180
26707,0,180,180
26708,0,180,180
26709,0,180,180
26710,0,180,180
26711,0,180,180
26712,0,180,180
26713,0,180,180
26714,0,180,180
26715,0,180,180
26716,0,180,180
26717,0,180,180
26718,0,180,180
26719,0,180,180
26720,0,180,180
26721,0,180,180
26722,0,180,180
26723,0,180,180
26724,0,180,180
26725,0,180,180
26726,0,180,180
26727,0,180,180
26728,0,180,180
26729,0,180,180
26730,0,180,180
26731,0,180,180
26732,0,180,180
26733,0,180,180
26734,0,181,181
26735,0,182,182
26736,0,182,182
26737,0,182,182
26738,0,182,182
26739,0,182,182
26740,0,182,182
26741,0,182,182
26742,0,182,182
26743,0,182,182
26744,0,182,182
26745,0,182,182
26746,0,182,182
26747,0,182,182
26748,0,182,182
26749,0,182,182
26750,0,182,182
26751,0,182,182
26752,0,182,182
26753,0,182,182
26754,0,182,182
26755,0,182,182
26756,0,182,182
26757,0,182,182
26758,0,182,182
26759,0,182,182
26760,0,182,182
26761,0,182,182
26762,0,182,182
26763,0,182,182
26764,0,182,182
26765,0,182,182
26766,0,182,182
26767,0,182,182
26768,0,182,182
26769,0,182,182
26770,0,182,182
26771,0,182,182
26772,0,182,182
26773,0,182,182
26774,0,182,182
26775,0,182,182
26776,0,182,182
26777,0,182,182
26778,0,182,182
26779,0,182,182
26780,0,182,182
26781,0,182,182
26782,0,182,182
26783,0,182,182
26784,0,182,182
26785,0,182,182
26786,0,182,182
26787,0,182,182
26788,0,182,182
26789,0,182,182
26790,0,182,182
26791,0,182,182
26792,0,182,182
26793,0,182,182
26794,0,182,182
